Experiment config | model=AdvMixRotatE | dataset=MKG-Y | seed=2 | ns_strategy=dhns | train_sampling_mode=cross | bern_flag=0 | dhns_use_bernoulli_normal_sampling=False | bernoulli_use_cross_sampling=False | text_mode=soft_token | use_missing_mask=False | use_text_loss_gating=False | use_text_sampling_gating=False | use_soft_missing_text=True | use_side_aware_missing_text=False | use_soft_missing_image=False | use_prototype_missing_text=False | use_structure_conditioned_missing_text=False | use_soft_token_text_generator_alignment=False | use_missing_aware_fusion=False | missing_text_attention_scale=1.0 | use_missingness_relation_expert=False | expert_hidden_dim=128 | expert_num=2 | use_branch_local_relation_gate=False | branch_gate_hidden_dim=64 | debug_fusion_sanity=False | use_learnable_missing_text_gate=False | use_oracle_restore_injected_text=False | test_only=False | use_missing_aware_joint_scoring=False | use_masked_fixed_denominator_joint_scoring=False | use_availability_router=False | availability_router_mode=query_masked_softmax | availability_router_eps=1e-06 | use_missing_aware_conditioning=False | use_missing_aware_film_conditioning=False | use_learned_reliability_conditioning=False | debug_joint_scoring_sanity=False | debug_missing_aware_joint_scoring=False | debug_missing_aware_joint_scoring_batches=3 | debug_reliability=False | debug_reliability_batches=3 | inject_text_missing_rate=0.3 | text_missing_mask_strategy=random | text_missing_mask_path=masks/MKG-Y_low_degree_text30_seed2.pt | save_text_missing_mask_path=None | simulate_native_text_missing_rate=0.0 | inject_image_missing_rate=0.0 | use_missing_text_aux_loss=False | missing_text_aux_weight=0.1 | pseudo_missing_prob=0.0 | missing_sample_weight=1.0 | use_entity_specific_missing_text=False | use_retrieval_missing_text=True | retrieval_topk=5 | retrieval_pool_size=512 | retrieval_source=random_text_pool | retrieval_mix_weight=1.0 | use_retrieval_confidence_calibration=False | retrieval_confidence_type=mean_topk_similarity | retrieval_confidence_min=0.1 | retrieval_confidence_max=1.0 | use_cross_modal_text_imputer=False | text_imputer_hidden_dim=256 | text_imputer_residual_weight=0.05 | text_imputer_rec_weight=0.01 | text_imputer_nce_weight=0.01 | text_imputer_temperature=0.07 | use_confidence_gated_retrieval=False | retrieval_gate_type=similarity_based | retrieval_gate_min=0.0 | retrieval_gate_max=1.0 | use_relation_aware_retrieval=False | min_relation_pool_size=32 | relation_retrieval_fallback=global_text_pool | entity_specific_missing_text_recon_weight=0.0 | use_missing_text_consistency=False | consistency_prob=0.1 | consistency_lambda=0.05 | use_missing_text_token_scale=False
Input Files Path : ./benchmarks/MKG-Y/
The toolkit is importing datasets.
The total of relations is 28.
The total of entities is 15000.
The total of train triples is 21310.
Input Files Path : ./benchmarks/MKG-Y/
The total of test triples is 2663.
The total of valid triples is 2665.
train_dhns_rotate.py:859: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_img_emb = torch.load(visual_path)
train_dhns_rotate.py:860: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_text_emb = torch.load(textual_path)
/home/student04/my_data/DHNS-main/missing_text_protocol.py:72: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  payload = torch.load(path, map_location="cpu")
Injected text missingness summary:
  requested_additional_missing_rate: 30.0000%
  applied_additional_missing_rate: 30.0016%
  available_text_before_injection: 12316
  additionally_masked_text_entities: 3695
  mask_strategy: random
  mask_source: loaded_file
  mask_checksum_sha256: db45462ffcb79e45f0cd6d726e223d8765a516db14262f9e3e4d286981497287
Embedding missingness summary:
  num_entities: 15000
  missing_text_count: 6379 (42.5267%)
  missing_image_count: 756 (5.0400%)
Resolved training hyperparameters | rotate_dim=512 | rotate_margin=6.000000 | rotate_epsilon=2.000000 | train_times=400 | batch_size=2000 | num_batches=10 | neg_ent=64 | alpha=0.00200000 | lrg=0.00200000 | mu=0.010000 | g_epoch=10
Resolved text configuration | text_mode=soft_token | active_modalities=structural,visual,text | modality_count=3
Finish initializing...

  0%|          | 0/400 [00:00<?, ?it/s]Active modalities | phase=train | text_branch_enabled=True | modality_count=3 | modalities=structural,visual,text
Retrieval missing-text debug | phase=NA | role=NA | batch_entity_count=2000 | topk=5 | pool_size=512/8621 | relation_avg_pool=NA | fallback_ratio=0.0000 | agg_mean_norm=1.048771 | source=global_text_pool
Active modalities | phase=train_negative | text_branch_enabled=True | modality_count=3 | modalities=structural,visual,text

Epoch 0 | KGC loss: 326.764893, DiffHEG loss 101.634958:   0%|          | 0/400 [00:10<?, ?it/s]
Epoch 0 | KGC loss: 326.764893, DiffHEG loss 101.634958:   0%|          | 1/400 [00:10<1:06:39, 10.02s/it]
Epoch 1 | KGC loss: 15.047700, DiffHEG loss 57.972118:   0%|          | 1/400 [00:19<1:06:39, 10.02s/it]  
Epoch 1 | KGC loss: 15.047700, DiffHEG loss 57.972118:   0%|          | 2/400 [00:19<1:05:17,  9.84s/it]
Epoch 2 | KGC loss: 6.986976, DiffHEG loss 50.579357:   0%|          | 2/400 [00:29<1:05:17,  9.84s/it] 
Epoch 2 | KGC loss: 6.986976, DiffHEG loss 50.579357:   1%|          | 3/400 [00:29<1:04:41,  9.78s/it]
Epoch 3 | KGC loss: 5.123047, DiffHEG loss 49.247332:   1%|          | 3/400 [00:39<1:04:41,  9.78s/it]
Epoch 3 | KGC loss: 5.123047, DiffHEG loss 49.247332:   1%|          | 4/400 [00:39<1:04:22,  9.75s/it]
Epoch 4 | KGC loss: 3.649943, DiffHEG loss 48.341497:   1%|          | 4/400 [00:48<1:04:22,  9.75s/it]
Epoch 4 | KGC loss: 3.649943, DiffHEG loss 48.341497:   1%|▏         | 5/400 [00:48<1:04:07,  9.74s/it]
Epoch 5 | KGC loss: 2.709620, DiffHEG loss 48.035110:   1%|▏         | 5/400 [00:58<1:04:07,  9.74s/it]
Epoch 5 | KGC loss: 2.709620, DiffHEG loss 48.035110:   2%|▏         | 6/400 [00:58<1:03:53,  9.73s/it]
Epoch 6 | KGC loss: 2.071526, DiffHEG loss 47.939950:   2%|▏         | 6/400 [01:08<1:03:53,  9.73s/it]
Epoch 6 | KGC loss: 2.071526, DiffHEG loss 47.939950:   2%|▏         | 7/400 [01:08<1:03:43,  9.73s/it]
Epoch 7 | KGC loss: 1.637350, DiffHEG loss 47.913898:   2%|▏         | 7/400 [01:18<1:03:43,  9.73s/it]
Epoch 7 | KGC loss: 1.637350, DiffHEG loss 47.913898:   2%|▏         | 8/400 [01:18<1:03:33,  9.73s/it]
Epoch 8 | KGC loss: 1.349098, DiffHEG loss 47.892993:   2%|▏         | 8/400 [01:27<1:03:33,  9.73s/it]
Epoch 8 | KGC loss: 1.349098, DiffHEG loss 47.892993:   2%|▏         | 9/400 [01:27<1:03:24,  9.73s/it]
Epoch 9 | KGC loss: 1.159345, DiffHEG loss 47.882582:   2%|▏         | 9/400 [01:37<1:03:24,  9.73s/it]
Epoch 9 | KGC loss: 1.159345, DiffHEG loss 47.882582:   2%|▎         | 10/400 [01:37<1:03:13,  9.73s/it]
Epoch 10 | KGC loss: 1.005245, DiffHEG loss 47.880642:   2%|▎         | 10/400 [01:47<1:03:13,  9.73s/it]
Epoch 10 | KGC loss: 1.005245, DiffHEG loss 47.880642:   3%|▎         | 11/400 [01:47<1:03:06,  9.73s/it]
Epoch 11 | KGC loss: 0.887913, DiffHEG loss 47.892069:   3%|▎         | 11/400 [01:56<1:03:06,  9.73s/it]
Epoch 11 | KGC loss: 0.887913, DiffHEG loss 47.892069:   3%|▎         | 12/400 [01:56<1:02:55,  9.73s/it]
Epoch 12 | KGC loss: 0.821598, DiffHEG loss 48.673276:   3%|▎         | 12/400 [02:06<1:02:55,  9.73s/it]
Epoch 12 | KGC loss: 0.821598, DiffHEG loss 48.673276:   3%|▎         | 13/400 [02:06<1:02:45,  9.73s/it]
Epoch 13 | KGC loss: 0.739237, DiffHEG loss 48.077880:   3%|▎         | 13/400 [02:16<1:02:45,  9.73s/it]
Epoch 13 | KGC loss: 0.739237, DiffHEG loss 48.077880:   4%|▎         | 14/400 [02:16<1:02:36,  9.73s/it]
Epoch 14 | KGC loss: 0.683750, DiffHEG loss 47.932962:   4%|▎         | 14/400 [02:26<1:02:36,  9.73s/it]
Epoch 14 | KGC loss: 0.683750, DiffHEG loss 47.932962:   4%|▍         | 15/400 [02:26<1:02:25,  9.73s/it]
Epoch 15 | KGC loss: 0.637120, DiffHEG loss 47.908941:   4%|▍         | 15/400 [02:35<1:02:25,  9.73s/it]
Epoch 15 | KGC loss: 0.637120, DiffHEG loss 47.908941:   4%|▍         | 16/400 [02:35<1:02:17,  9.73s/it]
Epoch 16 | KGC loss: 0.601889, DiffHEG loss 47.891256:   4%|▍         | 16/400 [02:45<1:02:17,  9.73s/it]
Epoch 16 | KGC loss: 0.601889, DiffHEG loss 47.891256:   4%|▍         | 17/400 [02:45<1:02:09,  9.74s/it]
Epoch 17 | KGC loss: 0.570718, DiffHEG loss 47.890513:   4%|▍         | 17/400 [02:55<1:02:09,  9.74s/it]
Epoch 17 | KGC loss: 0.570718, DiffHEG loss 47.890513:   4%|▍         | 18/400 [02:55<1:02:00,  9.74s/it]
Epoch 18 | KGC loss: 0.554526, DiffHEG loss 47.933723:   4%|▍         | 18/400 [03:05<1:02:00,  9.74s/it]
Epoch 18 | KGC loss: 0.554526, DiffHEG loss 47.933723:   5%|▍         | 19/400 [03:05<1:01:48,  9.73s/it]
Epoch 19 | KGC loss: 0.527471, DiffHEG loss 47.944211:   5%|▍         | 19/400 [03:14<1:01:48,  9.73s/it]
Epoch 19 | KGC loss: 0.527471, DiffHEG loss 47.944211:   5%|▌         | 20/400 [03:14<1:01:36,  9.73s/it]
Epoch 20 | KGC loss: 0.507185, DiffHEG loss 47.899636:   5%|▌         | 20/400 [03:24<1:01:36,  9.73s/it]
Epoch 20 | KGC loss: 0.507185, DiffHEG loss 47.899636:   5%|▌         | 21/400 [03:24<1:01:24,  9.72s/it]
Epoch 21 | KGC loss: 0.499547, DiffHEG loss 47.894344:   5%|▌         | 21/400 [03:34<1:01:24,  9.72s/it]
Epoch 21 | KGC loss: 0.499547, DiffHEG loss 47.894344:   6%|▌         | 22/400 [03:34<1:01:13,  9.72s/it]
Epoch 22 | KGC loss: 0.483410, DiffHEG loss 47.888740:   6%|▌         | 22/400 [03:43<1:01:13,  9.72s/it]
Epoch 22 | KGC loss: 0.483410, DiffHEG loss 47.888740:   6%|▌         | 23/400 [03:43<1:01:02,  9.72s/it]
Epoch 23 | KGC loss: 0.468185, DiffHEG loss 47.892134:   6%|▌         | 23/400 [03:53<1:01:02,  9.72s/it]
Epoch 23 | KGC loss: 0.468185, DiffHEG loss 47.892134:   6%|▌         | 24/400 [03:53<1:00:53,  9.72s/it]
Epoch 24 | KGC loss: 0.455031, DiffHEG loss 47.892320:   6%|▌         | 24/400 [04:03<1:00:53,  9.72s/it]
Epoch 24 | KGC loss: 0.455031, DiffHEG loss 47.892320:   6%|▋         | 25/400 [04:03<1:00:43,  9.71s/it]
Epoch 25 | KGC loss: 0.445672, DiffHEG loss 47.903889:   6%|▋         | 25/400 [04:13<1:00:43,  9.71s/it]
Epoch 25 | KGC loss: 0.445672, DiffHEG loss 47.903889:   6%|▋         | 26/400 [04:13<1:00:34,  9.72s/it]
Epoch 26 | KGC loss: 0.437756, DiffHEG loss 47.903110:   6%|▋         | 26/400 [04:22<1:00:34,  9.72s/it]
Epoch 26 | KGC loss: 0.437756, DiffHEG loss 47.903110:   7%|▋         | 27/400 [04:22<1:00:27,  9.72s/it]
Epoch 27 | KGC loss: 0.427150, DiffHEG loss 47.898370:   7%|▋         | 27/400 [04:32<1:00:27,  9.72s/it]
Epoch 27 | KGC loss: 0.427150, DiffHEG loss 47.898370:   7%|▋         | 28/400 [04:32<1:00:17,  9.72s/it]
Epoch 28 | KGC loss: 0.421311, DiffHEG loss 47.906109:   7%|▋         | 28/400 [04:42<1:00:17,  9.72s/it]
Epoch 28 | KGC loss: 0.421311, DiffHEG loss 47.906109:   7%|▋         | 29/400 [04:42<1:00:06,  9.72s/it]
Epoch 29 | KGC loss: 0.411922, DiffHEG loss 47.908539:   7%|▋         | 29/400 [04:52<1:00:06,  9.72s/it]
Epoch 29 | KGC loss: 0.411922, DiffHEG loss 47.908539:   8%|▊         | 30/400 [04:52<59:58,  9.73s/it]  
Epoch 30 | KGC loss: 0.411404, DiffHEG loss 47.900097:   8%|▊         | 30/400 [05:01<59:58,  9.73s/it]
Epoch 30 | KGC loss: 0.411404, DiffHEG loss 47.900097:   8%|▊         | 31/400 [05:01<59:48,  9.72s/it]
Epoch 31 | KGC loss: 0.407406, DiffHEG loss 47.895694:   8%|▊         | 31/400 [05:11<59:48,  9.72s/it]
Epoch 31 | KGC loss: 0.407406, DiffHEG loss 47.895694:   8%|▊         | 32/400 [05:11<59:38,  9.73s/it]
Epoch 32 | KGC loss: 0.397862, DiffHEG loss 47.896390:   8%|▊         | 32/400 [05:21<59:38,  9.73s/it]
Epoch 32 | KGC loss: 0.397862, DiffHEG loss 47.896390:   8%|▊         | 33/400 [05:21<59:27,  9.72s/it]
Epoch 33 | KGC loss: 0.396292, DiffHEG loss 47.895884:   8%|▊         | 33/400 [05:30<59:27,  9.72s/it]
Epoch 33 | KGC loss: 0.396292, DiffHEG loss 47.895884:   8%|▊         | 34/400 [05:30<59:19,  9.72s/it]
Epoch 34 | KGC loss: 0.393881, DiffHEG loss 47.951463:   8%|▊         | 34/400 [05:40<59:19,  9.72s/it]
Epoch 34 | KGC loss: 0.393881, DiffHEG loss 47.951463:   9%|▉         | 35/400 [05:40<59:07,  9.72s/it]
Epoch 35 | KGC loss: 0.386518, DiffHEG loss 47.921504:   9%|▉         | 35/400 [05:50<59:07,  9.72s/it]
Epoch 35 | KGC loss: 0.386518, DiffHEG loss 47.921504:   9%|▉         | 36/400 [05:50<58:57,  9.72s/it]
Epoch 36 | KGC loss: 0.390142, DiffHEG loss 47.900351:   9%|▉         | 36/400 [06:00<58:57,  9.72s/it]
Epoch 36 | KGC loss: 0.390142, DiffHEG loss 47.900351:   9%|▉         | 37/400 [06:00<58:48,  9.72s/it]
Epoch 37 | KGC loss: 0.382398, DiffHEG loss 47.899044:   9%|▉         | 37/400 [06:09<58:48,  9.72s/it]
Epoch 37 | KGC loss: 0.382398, DiffHEG loss 47.899044:  10%|▉         | 38/400 [06:09<58:39,  9.72s/it]
Epoch 38 | KGC loss: 0.378535, DiffHEG loss 47.892494:  10%|▉         | 38/400 [06:19<58:39,  9.72s/it]
Epoch 38 | KGC loss: 0.378535, DiffHEG loss 47.892494:  10%|▉         | 39/400 [06:19<58:28,  9.72s/it]
Epoch 39 | KGC loss: 0.381634, DiffHEG loss 47.891907:  10%|▉         | 39/400 [06:29<58:28,  9.72s/it]
Epoch 39 | KGC loss: 0.381634, DiffHEG loss 47.891907:  10%|█         | 40/400 [06:29<58:20,  9.72s/it]
Epoch 40 | KGC loss: 0.385870, DiffHEG loss 47.972652:  10%|█         | 40/400 [06:38<58:20,  9.72s/it]
Epoch 40 | KGC loss: 0.385870, DiffHEG loss 47.972652:  10%|█         | 41/400 [06:38<58:13,  9.73s/it]
Epoch 41 | KGC loss: 0.390498, DiffHEG loss 47.958211:  10%|█         | 41/400 [06:48<58:13,  9.73s/it]
Epoch 41 | KGC loss: 0.390498, DiffHEG loss 47.958211:  10%|█         | 42/400 [06:48<58:03,  9.73s/it]
Epoch 42 | KGC loss: 0.381181, DiffHEG loss 47.908392:  10%|█         | 42/400 [06:58<58:03,  9.73s/it]
Epoch 42 | KGC loss: 0.381181, DiffHEG loss 47.908392:  11%|█         | 43/400 [06:58<57:53,  9.73s/it]
Epoch 43 | KGC loss: 0.377936, DiffHEG loss 47.900537:  11%|█         | 43/400 [07:08<57:53,  9.73s/it]
Epoch 43 | KGC loss: 0.377936, DiffHEG loss 47.900537:  11%|█         | 44/400 [07:08<57:41,  9.72s/it]
Epoch 44 | KGC loss: 0.379671, DiffHEG loss 47.905174:  11%|█         | 44/400 [07:17<57:41,  9.72s/it]
Epoch 44 | KGC loss: 0.379671, DiffHEG loss 47.905174:  11%|█▏        | 45/400 [07:17<57:31,  9.72s/it]
Epoch 45 | KGC loss: 0.380433, DiffHEG loss 47.901211:  11%|█▏        | 45/400 [07:27<57:31,  9.72s/it]
Epoch 45 | KGC loss: 0.380433, DiffHEG loss 47.901211:  12%|█▏        | 46/400 [07:27<57:21,  9.72s/it]
Epoch 46 | KGC loss: 0.376676, DiffHEG loss 47.885719:  12%|█▏        | 46/400 [07:37<57:21,  9.72s/it]
Epoch 46 | KGC loss: 0.376676, DiffHEG loss 47.885719:  12%|█▏        | 47/400 [07:37<57:12,  9.72s/it]
Epoch 47 | KGC loss: 0.387104, DiffHEG loss 47.873420:  12%|█▏        | 47/400 [07:47<57:12,  9.72s/it]
Epoch 47 | KGC loss: 0.387104, DiffHEG loss 47.873420:  12%|█▏        | 48/400 [07:47<57:04,  9.73s/it]
Epoch 48 | KGC loss: 0.382388, DiffHEG loss 47.912382:  12%|█▏        | 48/400 [07:56<57:04,  9.73s/it]
Epoch 48 | KGC loss: 0.382388, DiffHEG loss 47.912382:  12%|█▏        | 49/400 [07:56<56:53,  9.73s/it]
