train_dhns_rotate.py:857: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_img_emb = torch.load(visual_path)
train_dhns_rotate.py:858: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_text_emb = torch.load(textual_path)
Experiment config | model=AdvMixRotatE | dataset=DB15K | seed=0 | ns_strategy=dhns | train_sampling_mode=cross | bern_flag=0 | dhns_use_bernoulli_normal_sampling=False | bernoulli_use_cross_sampling=False | text_mode=soft_token | use_missing_mask=False | use_text_loss_gating=False | use_text_sampling_gating=False | use_soft_missing_text=True | use_side_aware_missing_text=False | use_soft_missing_image=False | use_prototype_missing_text=False | use_structure_conditioned_missing_text=False | use_soft_token_text_generator_alignment=False | use_missing_aware_fusion=False | missing_text_attention_scale=1.0 | use_missingness_relation_expert=False | expert_hidden_dim=128 | expert_num=2 | use_branch_local_relation_gate=False | branch_gate_hidden_dim=64 | debug_fusion_sanity=False | use_learnable_missing_text_gate=False | use_oracle_restore_injected_text=False | test_only=False | use_missing_aware_joint_scoring=False | use_masked_fixed_denominator_joint_scoring=False | use_availability_router=False | availability_router_mode=query_masked_softmax | availability_router_eps=1e-06 | use_missing_aware_conditioning=False | use_missing_aware_film_conditioning=False | use_learned_reliability_conditioning=False | debug_joint_scoring_sanity=False | debug_missing_aware_joint_scoring=False | debug_missing_aware_joint_scoring_batches=3 | debug_reliability=False | debug_reliability_batches=3 | inject_text_missing_rate=0.5 | simulate_native_text_missing_rate=0.0 | inject_image_missing_rate=0.0 | use_missing_text_aux_loss=False | missing_text_aux_weight=0.1 | pseudo_missing_prob=0.0 | missing_sample_weight=1.0 | use_entity_specific_missing_text=False | use_retrieval_missing_text=False | retrieval_topk=5 | retrieval_pool_size=512 | retrieval_source=entity_embedding_knn | retrieval_mix_weight=1.0 | use_retrieval_confidence_calibration=False | retrieval_confidence_type=mean_topk_similarity | retrieval_confidence_min=0.1 | retrieval_confidence_max=1.0 | use_cross_modal_text_imputer=False | text_imputer_hidden_dim=256 | text_imputer_residual_weight=0.05 | text_imputer_rec_weight=0.01 | text_imputer_nce_weight=0.01 | text_imputer_temperature=0.07 | use_confidence_gated_retrieval=False | retrieval_gate_type=similarity_based | retrieval_gate_min=0.0 | retrieval_gate_max=1.0 | use_relation_aware_retrieval=False | min_relation_pool_size=32 | relation_retrieval_fallback=global_text_pool | entity_specific_missing_text_recon_weight=0.0 | use_missing_text_consistency=False | consistency_prob=0.1 | consistency_lambda=0.05 | use_missing_text_token_scale=False
Injected text missingness summary:
  requested_additional_missing_rate: 50.0000%
  applied_additional_missing_rate: 50.0000%
  available_text_before_injection: 12842
  additionally_masked_text_entities: 6421
Embedding missingness summary:
  num_entities: 12842
  missing_text_count: 6421 (50.0000%)
  missing_image_count: 0 (0.0000%)
Resolved training hyperparameters | rotate_dim=512 | rotate_margin=6.000000 | rotate_epsilon=2.000000 | train_times=400 | batch_size=2000 | num_batches=39 | neg_ent=64 | alpha=0.00200000 | lrg=0.00200000 | mu=0.010000 | g_epoch=10
Resolved text configuration | text_mode=soft_token | active_modalities=structural,visual,text | modality_count=3
Finish initializing...

  0%|          | 0/400 [00:00<?, ?it/s]
Epoch 0 | KGC loss: 363.692571, DiffHEG loss 264.686195:   0%|          | 0/400 [00:38<?, ?it/s]
Epoch 0 | KGC loss: 363.692571, DiffHEG loss 264.686195:   0%|          | 1/400 [00:38<4:16:49, 38.62s/it]
Epoch 1 | KGC loss: 21.500656, DiffHEG loss 187.152025:   0%|          | 1/400 [01:17<4:16:49, 38.62s/it] 
Epoch 1 | KGC loss: 21.500656, DiffHEG loss 187.152025:   0%|          | 2/400 [01:17<4:15:24, 38.50s/it]
Epoch 2 | KGC loss: 16.103798, DiffHEG loss 186.779076:   0%|          | 2/400 [01:55<4:15:24, 38.50s/it]
Epoch 2 | KGC loss: 16.103798, DiffHEG loss 186.779076:   1%|          | 3/400 [01:55<4:14:28, 38.46s/it]
Epoch 3 | KGC loss: 13.973140, DiffHEG loss 186.786786:   1%|          | 3/400 [02:33<4:14:28, 38.46s/it]
Epoch 3 | KGC loss: 13.973140, DiffHEG loss 186.786786:   1%|          | 4/400 [02:33<4:13:43, 38.44s/it]
Epoch 4 | KGC loss: 12.714855, DiffHEG loss 186.802254:   1%|          | 4/400 [03:12<4:13:43, 38.44s/it]
Epoch 4 | KGC loss: 12.714855, DiffHEG loss 186.802254:   1%|▏         | 5/400 [03:12<4:12:59, 38.43s/it]
Epoch 5 | KGC loss: 12.157954, DiffHEG loss 186.825944:   1%|▏         | 5/400 [03:50<4:12:59, 38.43s/it]
Epoch 5 | KGC loss: 12.157954, DiffHEG loss 186.825944:   2%|▏         | 6/400 [03:50<4:12:16, 38.42s/it]
Epoch 6 | KGC loss: 11.746140, DiffHEG loss 187.156892:   2%|▏         | 6/400 [04:29<4:12:16, 38.42s/it]
Epoch 6 | KGC loss: 11.746140, DiffHEG loss 187.156892:   2%|▏         | 7/400 [04:29<4:11:29, 38.40s/it]
Epoch 7 | KGC loss: 11.607912, DiffHEG loss 186.833764:   2%|▏         | 7/400 [05:07<4:11:29, 38.40s/it]
Epoch 7 | KGC loss: 11.607912, DiffHEG loss 186.833764:   2%|▏         | 8/400 [05:07<4:10:46, 38.38s/it]
Epoch 8 | KGC loss: 11.369758, DiffHEG loss 186.909411:   2%|▏         | 8/400 [05:45<4:10:46, 38.38s/it]
Epoch 8 | KGC loss: 11.369758, DiffHEG loss 186.909411:   2%|▏         | 9/400 [05:45<4:10:05, 38.38s/it]
Epoch 9 | KGC loss: 11.348431, DiffHEG loss 186.851501:   2%|▏         | 9/400 [06:24<4:10:05, 38.38s/it]
Epoch 9 | KGC loss: 11.348431, DiffHEG loss 186.851501:   2%|▎         | 10/400 [06:24<4:09:25, 38.37s/it]
Epoch 10 | KGC loss: 11.226202, DiffHEG loss 186.859058:   2%|▎         | 10/400 [07:02<4:09:25, 38.37s/it]
Epoch 10 | KGC loss: 11.226202, DiffHEG loss 186.859058:   3%|▎         | 11/400 [07:02<4:08:47, 38.37s/it]
Epoch 11 | KGC loss: 11.278730, DiffHEG loss 186.881629:   3%|▎         | 11/400 [07:40<4:08:47, 38.37s/it]
Epoch 11 | KGC loss: 11.278730, DiffHEG loss 186.881629:   3%|▎         | 12/400 [07:40<4:08:07, 38.37s/it]
Epoch 12 | KGC loss: 11.252338, DiffHEG loss 186.906950:   3%|▎         | 12/400 [08:19<4:08:07, 38.37s/it]
Epoch 12 | KGC loss: 11.252338, DiffHEG loss 186.906950:   3%|▎         | 13/400 [08:19<4:07:31, 38.38s/it]
Epoch 13 | KGC loss: 11.312691, DiffHEG loss 186.895407:   3%|▎         | 13/400 [08:57<4:07:31, 38.38s/it]
Epoch 13 | KGC loss: 11.312691, DiffHEG loss 186.895407:   4%|▎         | 14/400 [08:57<4:06:54, 38.38s/it]
Epoch 14 | KGC loss: 11.238503, DiffHEG loss 186.926057:   4%|▎         | 14/400 [09:36<4:06:54, 38.38s/it]
Epoch 14 | KGC loss: 11.238503, DiffHEG loss 186.926057:   4%|▍         | 15/400 [09:36<4:06:19, 38.39s/it]
Epoch 15 | KGC loss: 11.305733, DiffHEG loss 186.933971:   4%|▍         | 15/400 [10:14<4:06:19, 38.39s/it]
Epoch 15 | KGC loss: 11.305733, DiffHEG loss 186.933971:   4%|▍         | 16/400 [10:14<4:05:44, 38.40s/it]
Epoch 16 | KGC loss: 11.261482, DiffHEG loss 186.927546:   4%|▍         | 16/400 [10:52<4:05:44, 38.40s/it]
Epoch 16 | KGC loss: 11.261482, DiffHEG loss 186.927546:   4%|▍         | 17/400 [10:52<4:05:07, 38.40s/it]
Epoch 17 | KGC loss: 11.292795, DiffHEG loss 186.952782:   4%|▍         | 17/400 [11:31<4:05:07, 38.40s/it]
Epoch 17 | KGC loss: 11.292795, DiffHEG loss 186.952782:   4%|▍         | 18/400 [11:31<4:04:26, 38.39s/it]
Epoch 18 | KGC loss: 11.134588, DiffHEG loss 186.943561:   4%|▍         | 18/400 [12:09<4:04:26, 38.39s/it]
Epoch 18 | KGC loss: 11.134588, DiffHEG loss 186.943561:   5%|▍         | 19/400 [12:09<4:03:46, 38.39s/it]
Epoch 19 | KGC loss: 11.254296, DiffHEG loss 186.937804:   5%|▍         | 19/400 [12:47<4:03:46, 38.39s/it]
Epoch 19 | KGC loss: 11.254296, DiffHEG loss 186.937804:   5%|▌         | 20/400 [12:47<4:03:06, 38.39s/it]
Epoch 20 | KGC loss: 11.245605, DiffHEG loss 186.937986:   5%|▌         | 20/400 [13:26<4:03:06, 38.39s/it]
Epoch 20 | KGC loss: 11.245605, DiffHEG loss 186.937986:   5%|▌         | 21/400 [13:26<4:02:29, 38.39s/it]
Epoch 21 | KGC loss: 11.332975, DiffHEG loss 186.926605:   5%|▌         | 21/400 [14:04<4:02:29, 38.39s/it]
Epoch 21 | KGC loss: 11.332975, DiffHEG loss 186.926605:   6%|▌         | 22/400 [14:04<4:01:55, 38.40s/it]
Epoch 22 | KGC loss: 11.231800, DiffHEG loss 186.924239:   6%|▌         | 22/400 [14:43<4:01:55, 38.40s/it]
Epoch 22 | KGC loss: 11.231800, DiffHEG loss 186.924239:   6%|▌         | 23/400 [14:43<4:01:25, 38.42s/it]
Epoch 23 | KGC loss: 11.319727, DiffHEG loss 187.154860:   6%|▌         | 23/400 [15:21<4:01:25, 38.42s/it]
Epoch 23 | KGC loss: 11.319727, DiffHEG loss 187.154860:   6%|▌         | 24/400 [15:21<4:00:50, 38.43s/it]
Epoch 24 | KGC loss: 11.224308, DiffHEG loss 186.927377:   6%|▌         | 24/400 [16:00<4:00:50, 38.43s/it]
Epoch 24 | KGC loss: 11.224308, DiffHEG loss 186.927377:   6%|▋         | 25/400 [16:00<4:00:07, 38.42s/it]
Epoch 25 | KGC loss: 11.281993, DiffHEG loss 186.886609:   6%|▋         | 25/400 [16:38<4:00:07, 38.42s/it]
Epoch 25 | KGC loss: 11.281993, DiffHEG loss 186.886609:   6%|▋         | 26/400 [16:38<3:59:29, 38.42s/it]
Epoch 26 | KGC loss: 11.200068, DiffHEG loss 186.849723:   6%|▋         | 26/400 [17:16<3:59:29, 38.42s/it]
Epoch 26 | KGC loss: 11.200068, DiffHEG loss 186.849723:   7%|▋         | 27/400 [17:16<3:58:49, 38.42s/it]
Epoch 27 | KGC loss: 11.300307, DiffHEG loss 186.828856:   7%|▋         | 27/400 [17:55<3:58:49, 38.42s/it]
Epoch 27 | KGC loss: 11.300307, DiffHEG loss 186.828856:   7%|▋         | 28/400 [17:55<3:58:15, 38.43s/it]
Epoch 28 | KGC loss: 11.198044, DiffHEG loss 186.859857:   7%|▋         | 28/400 [18:33<3:58:15, 38.43s/it]
Epoch 28 | KGC loss: 11.198044, DiffHEG loss 186.859857:   7%|▋         | 29/400 [18:33<3:57:34, 38.42s/it]
Epoch 29 | KGC loss: 11.214043, DiffHEG loss 186.925897:   7%|▋         | 29/400 [19:12<3:57:34, 38.42s/it]
