train_dhns_rotate.py:735: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_img_emb = torch.load(visual_path)
train_dhns_rotate.py:736: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_text_emb = torch.load(textual_path)
Experiment config | model=AdvMixRotatE | dataset=MKG-W | seed=2 | text_mode=legacy | use_missing_mask=True | use_text_loss_gating=False | use_text_sampling_gating=False | use_soft_missing_text=False | use_side_aware_missing_text=False | use_soft_missing_image=False | use_prototype_missing_text=False | use_structure_conditioned_missing_text=False | use_soft_token_text_generator_alignment=False | use_missing_aware_fusion=False | missing_text_attention_scale=1.0 | use_missingness_relation_expert=False | expert_hidden_dim=128 | expert_num=2 | use_branch_local_relation_gate=False | branch_gate_hidden_dim=64 | debug_fusion_sanity=False | use_learnable_missing_text_gate=False | use_oracle_restore_injected_text=False | test_only=False | use_missing_aware_joint_scoring=False | use_masked_fixed_denominator_joint_scoring=False | use_availability_router=False | availability_router_mode=query_masked_softmax | availability_router_eps=1e-06 | use_missing_aware_conditioning=False | use_missing_aware_film_conditioning=False | use_learned_reliability_conditioning=False | debug_joint_scoring_sanity=False | debug_missing_aware_joint_scoring=False | debug_missing_aware_joint_scoring_batches=3 | debug_reliability=False | debug_reliability_batches=3 | inject_text_missing_rate=0.0 | inject_image_missing_rate=0.0 | use_missing_text_aux_loss=False | missing_text_aux_weight=0.1 | pseudo_missing_prob=0.0 | missing_sample_weight=1.0 | use_entity_specific_missing_text=False | use_retrieval_missing_text=False | retrieval_topk=5 | retrieval_pool_size=512 | retrieval_source=entity_embedding_knn | retrieval_mix_weight=1.0 | use_retrieval_confidence_calibration=False | retrieval_confidence_type=mean_topk_similarity | retrieval_confidence_min=0.1 | retrieval_confidence_max=1.0 | use_cross_modal_text_imputer=False | text_imputer_hidden_dim=256 | text_imputer_residual_weight=0.05 | text_imputer_rec_weight=0.01 | text_imputer_nce_weight=0.01 | text_imputer_temperature=0.07 | use_confidence_gated_retrieval=False | retrieval_gate_type=similarity_based | retrieval_gate_min=0.0 | retrieval_gate_max=1.0 | use_relation_aware_retrieval=False | min_relation_pool_size=32 | relation_retrieval_fallback=global_text_pool | entity_specific_missing_text_recon_weight=0.0 | use_missing_text_consistency=False | consistency_prob=0.1 | consistency_lambda=0.05 | use_missing_text_token_scale=False
Embedding missingness summary:
  num_entities: 15000
  missing_text_count: 851 (5.6733%)
  missing_image_count: 537 (3.5800%)
Resolved text configuration | text_mode=legacy | active_modalities=structural,visual,text | modality_count=3
Finish initializing...

  0%|          | 0/400 [00:00<?, ?it/s]
Epoch 0 | KGC loss: 412.559274, DiffHEG loss 125.823321:   0%|          | 0/400 [00:15<?, ?it/s]
Epoch 0 | KGC loss: 412.559274, DiffHEG loss 125.823321:   0%|          | 1/400 [00:15<1:41:09, 15.21s/it]
Epoch 1 | KGC loss: 14.142294, DiffHEG loss 85.299550:   0%|          | 1/400 [00:30<1:41:09, 15.21s/it]  
Epoch 1 | KGC loss: 14.142294, DiffHEG loss 85.299550:   0%|          | 2/400 [00:30<1:39:56, 15.07s/it]
Epoch 2 | KGC loss: 7.894793, DiffHEG loss 81.881102:   0%|          | 2/400 [00:45<1:39:56, 15.07s/it] 
Epoch 2 | KGC loss: 7.894793, DiffHEG loss 81.881102:   1%|          | 3/400 [00:45<1:39:23, 15.02s/it]
Epoch 3 | KGC loss: 5.434255, DiffHEG loss 81.480400:   1%|          | 3/400 [01:00<1:39:23, 15.02s/it]
Epoch 3 | KGC loss: 5.434255, DiffHEG loss 81.480400:   1%|          | 4/400 [01:00<1:39:03, 15.01s/it]
Epoch 4 | KGC loss: 4.092169, DiffHEG loss 81.417749:   1%|          | 4/400 [01:15<1:39:03, 15.01s/it]
Epoch 4 | KGC loss: 4.092169, DiffHEG loss 81.417749:   1%|▏         | 5/400 [01:15<1:38:46, 15.00s/it]
Epoch 5 | KGC loss: 3.471401, DiffHEG loss 81.398532:   1%|▏         | 5/400 [01:30<1:38:46, 15.00s/it]
Epoch 5 | KGC loss: 3.471401, DiffHEG loss 81.398532:   2%|▏         | 6/400 [01:30<1:38:30, 15.00s/it]
Epoch 6 | KGC loss: 2.969128, DiffHEG loss 81.397876:   2%|▏         | 6/400 [01:45<1:38:30, 15.00s/it]
Epoch 6 | KGC loss: 2.969128, DiffHEG loss 81.397876:   2%|▏         | 7/400 [01:45<1:38:15, 15.00s/it]
Epoch 7 | KGC loss: 2.736876, DiffHEG loss 81.395008:   2%|▏         | 7/400 [02:00<1:38:15, 15.00s/it]
Epoch 7 | KGC loss: 2.736876, DiffHEG loss 81.395008:   2%|▏         | 8/400 [02:00<1:38:01, 15.00s/it]
Epoch 8 | KGC loss: 2.479952, DiffHEG loss 81.408989:   2%|▏         | 8/400 [02:15<1:38:01, 15.00s/it]
Epoch 8 | KGC loss: 2.479952, DiffHEG loss 81.408989:   2%|▏         | 9/400 [02:15<1:37:42, 14.99s/it]
Epoch 9 | KGC loss: 2.388039, DiffHEG loss 81.408932:   2%|▏         | 9/400 [02:30<1:37:42, 14.99s/it]
Epoch 9 | KGC loss: 2.388039, DiffHEG loss 81.408932:   2%|▎         | 10/400 [02:30<1:37:24, 14.98s/it]
Epoch 10 | KGC loss: 2.247085, DiffHEG loss 81.416502:   2%|▎         | 10/400 [02:45<1:37:24, 14.98s/it]
Epoch 10 | KGC loss: 2.247085, DiffHEG loss 81.416502:   3%|▎         | 11/400 [02:45<1:37:11, 14.99s/it]
Epoch 11 | KGC loss: 2.229035, DiffHEG loss 81.485323:   3%|▎         | 11/400 [03:00<1:37:11, 14.99s/it]
Epoch 11 | KGC loss: 2.229035, DiffHEG loss 81.485323:   3%|▎         | 12/400 [03:00<1:36:54, 14.99s/it]
Epoch 12 | KGC loss: 2.104593, DiffHEG loss 81.430481:   3%|▎         | 12/400 [03:15<1:36:54, 14.99s/it]
Epoch 12 | KGC loss: 2.104593, DiffHEG loss 81.430481:   3%|▎         | 13/400 [03:15<1:36:38, 14.98s/it]
Epoch 13 | KGC loss: 2.120240, DiffHEG loss 81.403844:   3%|▎         | 13/400 [03:30<1:36:38, 14.98s/it]
Epoch 13 | KGC loss: 2.120240, DiffHEG loss 81.403844:   4%|▎         | 14/400 [03:30<1:36:25, 14.99s/it]
Epoch 14 | KGC loss: 2.021942, DiffHEG loss 81.413549:   4%|▎         | 14/400 [03:45<1:36:25, 14.99s/it]
Epoch 14 | KGC loss: 2.021942, DiffHEG loss 81.413549:   4%|▍         | 15/400 [03:45<1:36:14, 15.00s/it]
Epoch 15 | KGC loss: 2.058120, DiffHEG loss 81.420108:   4%|▍         | 15/400 [04:00<1:36:14, 15.00s/it]
Epoch 15 | KGC loss: 2.058120, DiffHEG loss 81.420108:   4%|▍         | 16/400 [04:00<1:36:02, 15.01s/it]
Epoch 16 | KGC loss: 1.971267, DiffHEG loss 81.410469:   4%|▍         | 16/400 [04:15<1:36:02, 15.01s/it]
Epoch 16 | KGC loss: 1.971267, DiffHEG loss 81.410469:   4%|▍         | 17/400 [04:15<1:35:46, 15.00s/it]
Epoch 17 | KGC loss: 2.020899, DiffHEG loss 81.409525:   4%|▍         | 17/400 [04:30<1:35:46, 15.00s/it]
Epoch 17 | KGC loss: 2.020899, DiffHEG loss 81.409525:   4%|▍         | 18/400 [04:30<1:35:31, 15.00s/it]
Epoch 18 | KGC loss: 1.947807, DiffHEG loss 81.413159:   4%|▍         | 18/400 [04:45<1:35:31, 15.00s/it]
Epoch 18 | KGC loss: 1.947807, DiffHEG loss 81.413159:   5%|▍         | 19/400 [04:45<1:35:13, 15.00s/it]
Epoch 19 | KGC loss: 1.971362, DiffHEG loss 81.412927:   5%|▍         | 19/400 [05:00<1:35:13, 15.00s/it]
Epoch 19 | KGC loss: 1.971362, DiffHEG loss 81.412927:   5%|▌         | 20/400 [05:00<1:34:58, 15.00s/it]
Epoch 20 | KGC loss: 1.917477, DiffHEG loss 81.423331:   5%|▌         | 20/400 [05:15<1:34:58, 15.00s/it]
Epoch 20 | KGC loss: 1.917477, DiffHEG loss 81.423331:   5%|▌         | 21/400 [05:15<1:34:42, 14.99s/it]
Epoch 21 | KGC loss: 1.968310, DiffHEG loss 82.425043:   5%|▌         | 21/400 [05:30<1:34:42, 14.99s/it]
Epoch 21 | KGC loss: 1.968310, DiffHEG loss 82.425043:   6%|▌         | 22/400 [05:30<1:34:25, 14.99s/it]
Epoch 22 | KGC loss: 1.908247, DiffHEG loss 83.343866:   6%|▌         | 22/400 [05:44<1:34:25, 14.99s/it]
Epoch 22 | KGC loss: 1.908247, DiffHEG loss 83.343866:   6%|▌         | 23/400 [05:44<1:34:06, 14.98s/it]
Epoch 23 | KGC loss: 1.953505, DiffHEG loss 83.464372:   6%|▌         | 23/400 [05:59<1:34:06, 14.98s/it]
Epoch 23 | KGC loss: 1.953505, DiffHEG loss 83.464372:   6%|▌         | 24/400 [05:59<1:33:46, 14.96s/it]
Epoch 24 | KGC loss: 1.889818, DiffHEG loss 81.598846:   6%|▌         | 24/400 [06:14<1:33:46, 14.96s/it]
Epoch 24 | KGC loss: 1.889818, DiffHEG loss 81.598846:   6%|▋         | 25/400 [06:14<1:33:29, 14.96s/it]
Epoch 25 | KGC loss: 1.940793, DiffHEG loss 81.440278:   6%|▋         | 25/400 [06:29<1:33:29, 14.96s/it]
Epoch 25 | KGC loss: 1.940793, DiffHEG loss 81.440278:   6%|▋         | 26/400 [06:29<1:33:13, 14.96s/it]
Epoch 26 | KGC loss: 1.901651, DiffHEG loss 81.433159:   6%|▋         | 26/400 [06:44<1:33:13, 14.96s/it]
Epoch 26 | KGC loss: 1.901651, DiffHEG loss 81.433159:   7%|▋         | 27/400 [06:44<1:32:56, 14.95s/it]
Epoch 27 | KGC loss: 1.943950, DiffHEG loss 81.407793:   7%|▋         | 27/400 [06:59<1:32:56, 14.95s/it]
Epoch 27 | KGC loss: 1.943950, DiffHEG loss 81.407793:   7%|▋         | 28/400 [06:59<1:32:39, 14.95s/it]
