train_dhns_rotate.py:857: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_img_emb = torch.load(visual_path)
train_dhns_rotate.py:858: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_text_emb = torch.load(textual_path)
Experiment config | model=AdvMixRotatE | dataset=MKG-Y | seed=0 | ns_strategy=dhns | train_sampling_mode=cross | bern_flag=0 | dhns_use_bernoulli_normal_sampling=False | bernoulli_use_cross_sampling=False | text_mode=soft_token | use_missing_mask=False | use_text_loss_gating=False | use_text_sampling_gating=False | use_soft_missing_text=True | use_side_aware_missing_text=False | use_soft_missing_image=False | use_prototype_missing_text=False | use_structure_conditioned_missing_text=False | use_soft_token_text_generator_alignment=False | use_missing_aware_fusion=False | missing_text_attention_scale=1.0 | use_missingness_relation_expert=False | expert_hidden_dim=128 | expert_num=2 | use_branch_local_relation_gate=False | branch_gate_hidden_dim=64 | debug_fusion_sanity=False | use_learnable_missing_text_gate=False | use_oracle_restore_injected_text=False | test_only=False | use_missing_aware_joint_scoring=False | use_masked_fixed_denominator_joint_scoring=False | use_availability_router=False | availability_router_mode=query_masked_softmax | availability_router_eps=1e-06 | use_missing_aware_conditioning=False | use_missing_aware_film_conditioning=False | use_learned_reliability_conditioning=False | debug_joint_scoring_sanity=False | debug_missing_aware_joint_scoring=False | debug_missing_aware_joint_scoring_batches=3 | debug_reliability=False | debug_reliability_batches=3 | inject_text_missing_rate=0.5 | simulate_native_text_missing_rate=0.0 | inject_image_missing_rate=0.0 | use_missing_text_aux_loss=False | missing_text_aux_weight=0.1 | pseudo_missing_prob=0.0 | missing_sample_weight=1.0 | use_entity_specific_missing_text=False | use_retrieval_missing_text=False | retrieval_topk=5 | retrieval_pool_size=512 | retrieval_source=entity_embedding_knn | retrieval_mix_weight=1.0 | use_retrieval_confidence_calibration=False | retrieval_confidence_type=mean_topk_similarity | retrieval_confidence_min=0.1 | retrieval_confidence_max=1.0 | use_cross_modal_text_imputer=False | text_imputer_hidden_dim=256 | text_imputer_residual_weight=0.05 | text_imputer_rec_weight=0.01 | text_imputer_nce_weight=0.01 | text_imputer_temperature=0.07 | use_confidence_gated_retrieval=False | retrieval_gate_type=similarity_based | retrieval_gate_min=0.0 | retrieval_gate_max=1.0 | use_relation_aware_retrieval=False | min_relation_pool_size=32 | relation_retrieval_fallback=global_text_pool | entity_specific_missing_text_recon_weight=0.0 | use_missing_text_consistency=False | consistency_prob=0.1 | consistency_lambda=0.05 | use_missing_text_token_scale=False
Injected text missingness summary:
  requested_additional_missing_rate: 50.0000%
  applied_additional_missing_rate: 50.0000%
  available_text_before_injection: 12316
  additionally_masked_text_entities: 6158
Embedding missingness summary:
  num_entities: 15000
  missing_text_count: 8842 (58.9467%)
  missing_image_count: 756 (5.0400%)
Resolved training hyperparameters | rotate_dim=512 | rotate_margin=6.000000 | rotate_epsilon=2.000000 | train_times=400 | batch_size=2000 | num_batches=10 | neg_ent=64 | alpha=0.00200000 | lrg=0.00200000 | mu=0.010000 | g_epoch=10
Resolved text configuration | text_mode=soft_token | active_modalities=structural,visual,text | modality_count=3
Finish initializing...

  0%|          | 0/400 [00:00<?, ?it/s]
Epoch 0 | KGC loss: 262.318125, DiffHEG loss 88.665338:   0%|          | 0/400 [00:09<?, ?it/s]
Epoch 0 | KGC loss: 262.318125, DiffHEG loss 88.665338:   0%|          | 1/400 [00:09<1:00:49,  9.15s/it]
Epoch 1 | KGC loss: 10.164788, DiffHEG loss 60.943312:   0%|          | 1/400 [00:18<1:00:49,  9.15s/it] 
Epoch 1 | KGC loss: 10.164788, DiffHEG loss 60.943312:   0%|          | 2/400 [00:18<59:40,  9.00s/it]  
Epoch 2 | KGC loss: 6.830408, DiffHEG loss 50.923592:   0%|          | 2/400 [00:26<59:40,  9.00s/it] 
Epoch 2 | KGC loss: 6.830408, DiffHEG loss 50.923592:   1%|          | 3/400 [00:26<59:08,  8.94s/it]
Epoch 3 | KGC loss: 4.843928, DiffHEG loss 48.598294:   1%|          | 3/400 [00:35<59:08,  8.94s/it]
Epoch 3 | KGC loss: 4.843928, DiffHEG loss 48.598294:   1%|          | 4/400 [00:35<58:49,  8.91s/it]
Epoch 4 | KGC loss: 3.634890, DiffHEG loss 48.107047:   1%|          | 4/400 [00:44<58:49,  8.91s/it]
Epoch 4 | KGC loss: 3.634890, DiffHEG loss 48.107047:   1%|▏         | 5/400 [00:44<58:37,  8.90s/it]
Epoch 5 | KGC loss: 2.797126, DiffHEG loss 47.960086:   1%|▏         | 5/400 [00:53<58:37,  8.90s/it]
Epoch 5 | KGC loss: 2.797126, DiffHEG loss 47.960086:   2%|▏         | 6/400 [00:53<58:25,  8.90s/it]
Epoch 6 | KGC loss: 2.192354, DiffHEG loss 47.909445:   2%|▏         | 6/400 [01:02<58:25,  8.90s/it]
Epoch 6 | KGC loss: 2.192354, DiffHEG loss 47.909445:   2%|▏         | 7/400 [01:02<58:17,  8.90s/it]
Epoch 7 | KGC loss: 1.784247, DiffHEG loss 47.895408:   2%|▏         | 7/400 [01:11<58:17,  8.90s/it]
Epoch 7 | KGC loss: 1.784247, DiffHEG loss 47.895408:   2%|▏         | 8/400 [01:11<58:08,  8.90s/it]
Epoch 8 | KGC loss: 1.485197, DiffHEG loss 47.884159:   2%|▏         | 8/400 [01:20<58:08,  8.90s/it]
Epoch 8 | KGC loss: 1.485197, DiffHEG loss 47.884159:   2%|▏         | 9/400 [01:20<57:59,  8.90s/it]
Epoch 9 | KGC loss: 1.288800, DiffHEG loss 47.882723:   2%|▏         | 9/400 [01:29<57:59,  8.90s/it]
Epoch 9 | KGC loss: 1.288800, DiffHEG loss 47.882723:   2%|▎         | 10/400 [01:29<57:52,  8.90s/it]
Epoch 10 | KGC loss: 1.120234, DiffHEG loss 47.889833:   2%|▎         | 10/400 [01:38<57:52,  8.90s/it]
Epoch 10 | KGC loss: 1.120234, DiffHEG loss 47.889833:   3%|▎         | 11/400 [01:38<57:43,  8.90s/it]
Epoch 11 | KGC loss: 0.993723, DiffHEG loss 47.881156:   3%|▎         | 11/400 [01:46<57:43,  8.90s/it]
Epoch 11 | KGC loss: 0.993723, DiffHEG loss 47.881156:   3%|▎         | 12/400 [01:46<57:35,  8.91s/it]
Epoch 12 | KGC loss: 0.906357, DiffHEG loss 47.885751:   3%|▎         | 12/400 [01:55<57:35,  8.91s/it]
Epoch 12 | KGC loss: 0.906357, DiffHEG loss 47.885751:   3%|▎         | 13/400 [01:55<57:26,  8.91s/it]
Epoch 13 | KGC loss: 0.820127, DiffHEG loss 47.893245:   3%|▎         | 13/400 [02:04<57:26,  8.91s/it]
Epoch 13 | KGC loss: 0.820127, DiffHEG loss 47.893245:   4%|▎         | 14/400 [02:04<57:18,  8.91s/it]
Epoch 14 | KGC loss: 0.748962, DiffHEG loss 47.886765:   4%|▎         | 14/400 [02:13<57:18,  8.91s/it]
Epoch 14 | KGC loss: 0.748962, DiffHEG loss 47.886765:   4%|▍         | 15/400 [02:13<57:09,  8.91s/it]
Epoch 15 | KGC loss: 0.698818, DiffHEG loss 47.884637:   4%|▍         | 15/400 [02:22<57:09,  8.91s/it]
Epoch 15 | KGC loss: 0.698818, DiffHEG loss 47.884637:   4%|▍         | 16/400 [02:22<57:00,  8.91s/it]
Epoch 16 | KGC loss: 0.656172, DiffHEG loss 47.890509:   4%|▍         | 16/400 [02:31<57:00,  8.91s/it]
Epoch 16 | KGC loss: 0.656172, DiffHEG loss 47.890509:   4%|▍         | 17/400 [02:31<56:50,  8.91s/it]
Epoch 17 | KGC loss: 0.621178, DiffHEG loss 47.885718:   4%|▍         | 17/400 [02:40<56:50,  8.91s/it]
Epoch 17 | KGC loss: 0.621178, DiffHEG loss 47.885718:   4%|▍         | 18/400 [02:40<56:43,  8.91s/it]
Epoch 18 | KGC loss: 0.595902, DiffHEG loss 47.882330:   4%|▍         | 18/400 [02:49<56:43,  8.91s/it]
Epoch 18 | KGC loss: 0.595902, DiffHEG loss 47.882330:   5%|▍         | 19/400 [02:49<56:35,  8.91s/it]
Epoch 19 | KGC loss: 0.564564, DiffHEG loss 47.888321:   5%|▍         | 19/400 [02:58<56:35,  8.91s/it]
Epoch 19 | KGC loss: 0.564564, DiffHEG loss 47.888321:   5%|▌         | 20/400 [02:58<56:27,  8.91s/it]
Epoch 20 | KGC loss: 0.538527, DiffHEG loss 47.888501:   5%|▌         | 20/400 [03:07<56:27,  8.91s/it]
Epoch 20 | KGC loss: 0.538527, DiffHEG loss 47.888501:   5%|▌         | 21/400 [03:07<56:17,  8.91s/it]
Epoch 21 | KGC loss: 0.526565, DiffHEG loss 47.887651:   5%|▌         | 21/400 [03:16<56:17,  8.91s/it]
Epoch 21 | KGC loss: 0.526565, DiffHEG loss 47.887651:   6%|▌         | 22/400 [03:16<56:10,  8.92s/it]
Epoch 22 | KGC loss: 0.504635, DiffHEG loss 47.895343:   6%|▌         | 22/400 [03:25<56:10,  8.92s/it]
Epoch 22 | KGC loss: 0.504635, DiffHEG loss 47.895343:   6%|▌         | 23/400 [03:25<56:01,  8.92s/it]
Epoch 23 | KGC loss: 0.487828, DiffHEG loss 47.894036:   6%|▌         | 23/400 [03:33<56:01,  8.92s/it]
Epoch 23 | KGC loss: 0.487828, DiffHEG loss 47.894036:   6%|▌         | 24/400 [03:33<55:50,  8.91s/it]
Epoch 24 | KGC loss: 0.474152, DiffHEG loss 47.899553:   6%|▌         | 24/400 [03:42<55:50,  8.91s/it]
Epoch 24 | KGC loss: 0.474152, DiffHEG loss 47.899553:   6%|▋         | 25/400 [03:42<55:41,  8.91s/it]
Epoch 25 | KGC loss: 0.460779, DiffHEG loss 47.906003:   6%|▋         | 25/400 [03:51<55:41,  8.91s/it]
Epoch 25 | KGC loss: 0.460779, DiffHEG loss 47.906003:   6%|▋         | 26/400 [03:51<55:29,  8.90s/it]
Epoch 26 | KGC loss: 0.451590, DiffHEG loss 47.897157:   6%|▋         | 26/400 [04:00<55:29,  8.90s/it]
Epoch 26 | KGC loss: 0.451590, DiffHEG loss 47.897157:   7%|▋         | 27/400 [04:00<55:21,  8.90s/it]
Epoch 27 | KGC loss: 0.437427, DiffHEG loss 47.889641:   7%|▋         | 27/400 [04:09<55:21,  8.90s/it]
Epoch 27 | KGC loss: 0.437427, DiffHEG loss 47.889641:   7%|▋         | 28/400 [04:09<55:12,  8.91s/it]
Epoch 28 | KGC loss: 0.432795, DiffHEG loss 47.892536:   7%|▋         | 28/400 [04:18<55:12,  8.91s/it]
Epoch 28 | KGC loss: 0.432795, DiffHEG loss 47.892536:   7%|▋         | 29/400 [04:18<55:02,  8.90s/it]
Epoch 29 | KGC loss: 0.419593, DiffHEG loss 47.910642:   7%|▋         | 29/400 [04:27<55:02,  8.90s/it]
Epoch 29 | KGC loss: 0.419593, DiffHEG loss 47.910642:   8%|▊         | 30/400 [04:27<54:53,  8.90s/it]
